timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1673532474283,122,HTTP Request1_small,200,OK,TG1 1-1,text,true,,102714,133,1,1,http://192.168.56.4/small/test_1.txt,,103,ISO-8859-1,1,0,GiuseppeW11,0,4
1673532474523,277,HTTP Request1_medium,200,OK,TG1 1-1,text,true,,1048873,134,2,2,http://192.168.56.4/medium/test_1.pdf,,27,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532474783,150,HTTP Request1_small,200,OK,TG1 1-2,text,true,,102714,133,2,2,http://192.168.56.4/small/test_1.txt,,69,ISO-8859-1,1,0,GiuseppeW11,0,9
1673532475002,8,HTTP Request1_small,200,OK,TG1 1-1,text,true,,102713,133,2,2,http://192.168.56.4/small/test_1.txt,,6,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532475263,87,HTTP Request1_medium,200,OK,TG1 1-2,text,true,,1048873,134,3,3,http://192.168.56.4/medium/test_1.pdf,,4,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532475283,95,HTTP Request1_medium,200,OK,TG1 1-3,text,true,,1048874,134,3,3,http://192.168.56.4/medium/test_1.pdf,,18,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532475482,12,HTTP Request1_small,200,OK,TG1 1-1,text,true,,102713,133,3,3,http://192.168.56.4/small/test_1.txt,,6,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532475783,43,HTTP Request1_medium,200,OK,TG1 1-4,text,true,,1048874,134,4,4,http://192.168.56.4/medium/test_1.pdf,,10,ISO-8859-1,1,0,GiuseppeW11,0,3
1673532475983,33,HTTP Request1_medium,200,OK,TG1 1-2,text,true,,1048873,134,4,4,http://192.168.56.4/medium/test_1.pdf,,7,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532476003,78,HTTP Request1_medium,200,OK,TG1 1-3,text,true,,1048873,134,4,4,http://192.168.56.4/medium/test_1.pdf,,18,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532476202,45,HTTP Request1_medium,200,OK,TG1 1-1,text,true,,1048873,134,4,4,http://192.168.56.4/medium/test_1.pdf,,7,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532476283,383,HTTP Request1_large,200,OK,TG1 1-5,bin,true,,10486054,133,5,5,http://192.168.56.4/large/test_1.jpg,,12,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532476943,35,HTTP Request1_small,200,OK,TG1 1-2,text,true,,102713,133,6,6,http://192.168.56.4/small/test_1.txt,,27,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532476742,478,HTTP Request1_large,200,OK,TG1 1-4,bin,true,,10486053,133,6,6,http://192.168.56.4/large/test_1.jpg,,14,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532477164,58,HTTP Request1_medium,200,OK,TG1 1-1,text,true,,1048873,134,6,6,http://192.168.56.4/medium/test_1.pdf,,23,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532476784,465,HTTP Request1_large,200,OK,TG1 1-6,bin,true,,10486054,133,6,6,http://192.168.56.4/large/test_1.jpg,,71,ISO-8859-1,1,0,GiuseppeW11,0,4
1673532477284,84,HTTP Request1_small,200,OK,TG1 1-7,text,true,,102714,133,7,7,http://192.168.56.4/small/test_1.txt,,75,ISO-8859-1,1,0,GiuseppeW11,0,38
1673532476962,490,HTTP Request1_large,200,OK,TG1 1-3,bin,true,,10486053,133,7,7,http://192.168.56.4/large/test_1.jpg,,20,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532477483,15,HTTP Request1_small,200,OK,TG1 1-5,text,true,,102713,133,7,7,http://192.168.56.4/small/test_1.txt,,9,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532477785,16,HTTP Request1_small,200,OK,TG1 1-8,text,true,,102714,133,8,8,http://192.168.56.4/small/test_1.txt,,9,ISO-8859-1,1,0,GiuseppeW11,0,3
1673532478223,64,HTTP Request1_small,200,OK,TG1 1-6,text,true,,102713,133,9,9,http://192.168.56.4/small/test_1.txt,,18,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532478283,21,HTTP Request1_small,200,OK,TG1 1-9,text,true,,102714,133,9,9,http://192.168.56.4/small/test_1.txt,,14,ISO-8859-1,1,0,GiuseppeW11,0,5
1673532478383,72,HTTP Request1_small,200,OK,TG1 1-2,text,true,,102713,133,9,9,http://192.168.56.4/small/test_1.txt,,26,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532478182,420,HTTP Request1_large,200,OK,TG1 1-4,bin,true,,10486053,133,9,9,http://192.168.56.4/large/test_1.jpg,,16,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532478602,29,HTTP Request1_small,200,OK,TG1 1-1,text,true,,102713,133,9,9,http://192.168.56.4/small/test_1.txt,,10,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532478642,20,HTTP Request1_small,200,OK,TG1 1-3,text,true,,102713,133,9,9,http://192.168.56.4/small/test_1.txt,,5,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532478964,20,HTTP Request1_small,200,OK,TG1 1-7,text,true,,102713,133,10,10,http://192.168.56.4/small/test_1.txt,,7,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532478783,409,HTTP Request1_large,200,OK,TG1 1-10,bin,true,,10486054,133,10,10,http://192.168.56.4/large/test_1.jpg,,17,ISO-8859-1,1,0,GiuseppeW11,0,2
1673532479163,98,HTTP Request1_medium,200,OK,TG1 1-5,text,true,,1048873,134,10,10,http://192.168.56.4/medium/test_1.pdf,,16,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532479283,122,HTTP Request1_medium,200,OK,TG1 1-11,text,true,,1048874,134,11,11,http://192.168.56.4/medium/test_1.pdf,,22,ISO-8859-1,1,0,GiuseppeW11,0,2
1673532479704,96,HTTP Request1_medium,200,OK,TG1 1-8,text,true,,1048873,134,12,12,http://192.168.56.4/medium/test_1.pdf,,8,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532480383,64,HTTP Request1_small,200,OK,TG1 1-6,text,true,,102713,133,13,13,http://192.168.56.4/small/test_1.txt,,35,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532480342,119,HTTP Request1_medium,200,OK,TG1 1-4,text,true,,1048873,134,13,13,http://192.168.56.4/medium/test_1.pdf,,62,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532480443,58,HTTP Request1_small,200,OK,TG1 1-9,text,true,,102713,133,13,13,http://192.168.56.4/small/test_1.txt,,45,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532480542,19,HTTP Request1_small,200,OK,TG1 1-2,text,true,,102713,133,13,13,http://192.168.56.4/small/test_1.txt,,10,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532479783,880,HTTP Request1_large,200,OK,TG1 1-12,bin,true,,10486054,133,13,13,http://192.168.56.4/large/test_1.jpg,,17,ISO-8859-1,1,0,GiuseppeW11,0,7
1673532480802,96,HTTP Request1_medium,200,OK,TG1 1-3,text,true,,1048873,134,14,14,http://192.168.56.4/medium/test_1.pdf,,35,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532480762,157,HTTP Request1_medium,200,OK,TG1 1-1,text,true,,1048873,134,14,14,http://192.168.56.4/medium/test_1.pdf,,6,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532480783,170,HTTP Request1_medium,200,OK,TG1 1-14,text,true,,1048874,134,14,14,http://192.168.56.4/medium/test_1.pdf,,72,ISO-8859-1,1,0,GiuseppeW11,0,5
1673532480283,811,HTTP Request1_large,200,OK,TG1 1-13,bin,true,,10486054,133,14,14,http://192.168.56.4/large/test_1.jpg,,34,ISO-8859-1,1,0,GiuseppeW11,0,3
1673532481183,35,HTTP Request1_small,200,OK,TG1 1-10,text,true,,102713,133,14,14,http://192.168.56.4/small/test_1.txt,,27,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532481283,80,HTTP Request1_medium,200,OK,TG1 1-15,text,true,,1048874,134,15,15,http://192.168.56.4/medium/test_1.pdf,,11,ISO-8859-1,1,0,GiuseppeW11,0,3
1673532481364,43,HTTP Request1_medium,200,OK,TG1 1-7,text,true,,1048873,134,15,15,http://192.168.56.4/medium/test_1.pdf,,5,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532481783,52,HTTP Request1_small,200,OK,TG1 1-16,text,true,,102714,133,16,16,http://192.168.56.4/small/test_1.txt,,21,ISO-8859-1,1,0,GiuseppeW11,0,8
1673532481563,440,HTTP Request1_large,200,OK,TG1 1-5,bin,true,,10486053,133,16,16,http://192.168.56.4/large/test_1.jpg,,9,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532481922,628,HTTP Request1_large,200,OK,TG1 1-11,bin,true,,10486053,133,17,17,http://192.168.56.4/large/test_1.jpg,,11,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532482283,363,HTTP Request1_medium,200,OK,TG1 1-17,text,true,,1048874,134,17,17,http://192.168.56.4/medium/test_1.pdf,,12,ISO-8859-1,1,0,GiuseppeW11,0,5
1673532482584,63,HTTP Request1_small,200,OK,TG1 1-8,text,true,,102713,133,17,17,http://192.168.56.4/small/test_1.txt,,33,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532482784,27,HTTP Request1_small,200,OK,TG1 1-18,text,true,,102714,133,18,18,http://192.168.56.4/small/test_1.txt,,8,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532482904,77,HTTP Request1_medium,200,OK,TG1 1-12,text,true,,1048873,134,18,18,http://192.168.56.4/medium/test_1.pdf,,4,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532483284,8,HTTP Request1_small,200,OK,TG1 1-19,text,true,,102714,133,19,19,http://192.168.56.4/small/test_1.txt,,4,ISO-8859-1,1,0,GiuseppeW11,0,2
1673532483463,90,HTTP Request1_medium,200,OK,TG1 1-4,text,true,,1048873,134,19,19,http://192.168.56.4/medium/test_1.pdf,,18,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532483504,54,HTTP Request1_small,200,OK,TG1 1-6,text,true,,102713,133,19,19,http://192.168.56.4/small/test_1.txt,,16,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532483664,122,HTTP Request1_medium,200,OK,TG1 1-2,text,true,,1048873,134,20,20,http://192.168.56.4/medium/test_1.pdf,,29,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532483785,75,HTTP Request1_small,200,OK,TG1 1-20,text,true,,102714,133,20,20,http://192.168.56.4/small/test_1.txt,,21,ISO-8859-1,1,0,GiuseppeW11,0,7
1673532483644,338,HTTP Request1_large,200,OK,TG1 1-13,bin,true,,10486053,133,20,20,http://192.168.56.4/large/test_1.jpg,,17,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532483564,509,HTTP Request1_large,200,OK,TG1 1-9,bin,true,,10486053,133,20,20,http://192.168.56.4/large/test_1.jpg,,4,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532484145,15,HTTP Request1_small,200,OK,TG1 1-14,text,true,,102713,133,20,20,http://192.168.56.4/small/test_1.txt,,9,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532484163,146,HTTP Request1_medium,200,OK,TG1 1-3,text,true,,1048873,134,21,21,http://192.168.56.4/medium/test_1.pdf,,42,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532484284,63,HTTP Request1_medium,200,OK,TG1 1-21,text,true,,1048874,134,21,21,http://192.168.56.4/medium/test_1.pdf,,15,ISO-8859-1,1,0,GiuseppeW11,0,4
1673532484123,263,HTTP Request1_large,200,OK,TG1 1-1,bin,true,,10486053,133,21,21,http://192.168.56.4/large/test_1.jpg,,16,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532484785,72,HTTP Request1_small,200,OK,TG1 1-22,text,true,,102714,133,22,22,http://192.168.56.4/small/test_1.txt,,49,ISO-8859-1,1,0,GiuseppeW11,0,21
1673532484544,344,HTTP Request1_large,200,OK,TG1 1-10,bin,true,,10486053,133,22,22,http://192.168.56.4/large/test_1.jpg,,2,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532484884,127,HTTP Request1_large,200,OK,TG1 1-15,bin,true,,10486053,133,22,22,http://192.168.56.4/large/test_1.jpg,,3,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532484964,50,HTTP Request1_medium,200,OK,TG1 1-7,text,true,,1048873,134,22,22,http://192.168.56.4/medium/test_1.pdf,,10,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532485285,275,HTTP Request1_large,200,OK,TG1 1-23,bin,true,,10486054,133,23,23,http://192.168.56.4/large/test_1.jpg,,2,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532485403,189,HTTP Request1_large,200,OK,TG1 1-5,bin,true,,10486053,133,23,23,http://192.168.56.4/large/test_1.jpg,,2,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532485624,221,HTTP Request1_large,200,OK,TG1 1-16,bin,true,,10486053,133,24,24,http://192.168.56.4/large/test_1.jpg,,2,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532486002,360,HTTP Request1_medium,200,OK,TG1 1-11,text,true,,1048873,134,25,25,http://192.168.56.4/medium/test_1.pdf,,25,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532486364,69,HTTP Request1_medium,200,OK,TG1 1-17,text,true,,1048873,134,25,25,http://192.168.56.4/medium/test_1.pdf,,12,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532486283,270,HTTP Request1_large,200,OK,TG1 1-25,bin,true,,10486054,133,25,25,http://192.168.56.4/large/test_1.jpg,,18,ISO-8859-1,1,0,GiuseppeW11,0,12
1673532485786,782,HTTP Request1_large,200,OK,TG1 1-24,bin,true,,10486054,133,25,25,http://192.168.56.4/large/test_1.jpg,,13,ISO-8859-1,1,0,GiuseppeW11,0,2
1673532486665,92,HTTP Request1_medium,200,OK,TG1 1-8,text,true,,1048873,134,25,25,http://192.168.56.4/medium/test_1.pdf,,12,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532486784,9,HTTP Request1_small,200,OK,TG1 1-26,text,true,,102714,133,26,26,http://192.168.56.4/small/test_1.txt,,5,ISO-8859-1,1,0,GiuseppeW11,0,2
1673532487224,395,HTTP Request1_large,200,OK,TG1 1-12,bin,true,,10486053,133,27,27,http://192.168.56.4/large/test_1.jpg,,13,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532487284,683,HTTP Request1_large,200,OK,TG1 1-27,bin,true,,10486054,133,28,28,http://192.168.56.4/large/test_1.jpg,,6,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532487105,961,HTTP Request1_large,200,OK,TG1 1-18,bin,true,,10486053,133,28,28,http://192.168.56.4/large/test_1.jpg,,4,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532488464,410,HTTP Request1_medium,200,OK,TG1 1-2,text,true,,1048873,134,30,30,http://192.168.56.4/medium/test_1.pdf,,29,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532489202,16,HTTP Request1_medium,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.56.4:80 failed to respond,TG1 1-3,text,false,,2081,0,30,30,http://192.168.56.4/medium/test_1.pdf,,0,ISO-8859-1,1,1,GiuseppeW11,0,0
1673532489162,118,HTTP Request1_medium,200,OK,TG1 1-1,text,true,,1048873,134,30,30,http://192.168.56.4/medium/test_1.pdf,,45,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532488064,1245,HTTP Request1_large,200,OK,TG1 1-6,bin,true,,10486053,133,31,31,http://192.168.56.4/large/test_1.jpg,,21,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532488943,380,HTTP Request1_medium,200,OK,TG1 1-14,text,true,,1048873,134,31,31,http://192.168.56.4/medium/test_1.pdf,,19,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532489324,10,HTTP Request1_large,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 192.168.56.4:80 failed to respond,TG1 1-21,text,false,,2081,0,31,31,http://192.168.56.4/large/test_1.jpg,,0,ISO-8859-1,1,1,GiuseppeW11,0,0
1673532489282,60,HTTP Request1_small,200,OK,TG1 1-31,text,true,,102714,133,31,31,http://192.168.56.4/small/test_1.txt,,23,ISO-8859-1,1,0,GiuseppeW11,0,10
1673532488022,1374,HTTP Request1_large,200,OK,TG1 1-4,bin,true,,10486053,133,31,31,http://192.168.56.4/large/test_1.jpg,,6,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532487785,1638,HTTP Request1_large,200,OK,TG1 1-28,bin,true,,10486054,133,31,31,http://192.168.56.4/large/test_1.jpg,,28,ISO-8859-1,1,0,GiuseppeW11,0,11
1673532488284,1164,HTTP Request1_medium,200,OK,TG1 1-29,text,true,,1048874,134,31,31,http://192.168.56.4/medium/test_1.pdf,,108,ISO-8859-1,1,0,GiuseppeW11,0,82
1673532488443,1051,HTTP Request1_large,200,OK,TG1 1-13,bin,true,,10486053,133,31,31,http://192.168.56.4/large/test_1.jpg,,47,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532488363,1142,HTTP Request1_large,200,OK,TG1 1-9,bin,true,,10486053,133,31,31,http://192.168.56.4/large/test_1.jpg,,42,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532488583,995,HTTP Request1_medium,200,OK,TG1 1-20,text,true,,1048873,134,31,31,http://192.168.56.4/medium/test_1.pdf,,3,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532487843,1758,HTTP Request1_large,200,OK,TG1 1-19,bin,true,,10486053,133,31,31,http://192.168.56.4/large/test_1.jpg,,21,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532488783,1020,HTTP Request1_large,200,OK,TG1 1-30,bin,true,,10486054,133,32,32,http://192.168.56.4/large/test_1.jpg,,105,ISO-8859-1,1,0,GiuseppeW11,0,36
1673532489783,48,HTTP Request1_medium,200,OK,TG1 1-32,text,true,,1048874,134,32,32,http://192.168.56.4/medium/test_1.pdf,,6,ISO-8859-1,1,0,GiuseppeW11,0,4
1673532489823,193,HTTP Request1_large,200,OK,TG1 1-10,bin,true,,10486053,133,32,32,http://192.168.56.4/large/test_1.jpg,,8,ISO-8859-1,1,0,GiuseppeW11,0,0
1673532490064,37,HTTP Request1_medium,200,OK,TG1 1-22,text,true,,1048874,134,32,32,http://192.168.56.4/medium/test_1.pdf,,4,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532490163,33,HTTP Request1_medium,200,OK,TG1 1-15,text,true,,1048874,134,32,32,http://192.168.56.4/medium/test_1.pdf,,4,ISO-8859-1,1,0,GiuseppeW11,0,2
1673532490283,195,HTTP Request1_medium,200,OK,TG1 1-33,text,true,,1048874,134,33,33,http://192.168.56.4/medium/test_1.pdf,,32,ISO-8859-1,1,0,GiuseppeW11,0,4
1673532490243,381,HTTP Request1_large,200,OK,TG1 1-7,bin,true,,10486054,133,33,33,http://192.168.56.4/large/test_1.jpg,,4,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532490802,30,HTTP Request1_small,200,OK,TG1 1-23,text,true,,102714,133,34,34,http://192.168.56.4/small/test_1.txt,,14,ISO-8859-1,1,0,GiuseppeW11,0,5
1673532490785,93,HTTP Request1_medium,200,OK,TG1 1-34,text,true,,1048874,134,34,34,http://192.168.56.4/medium/test_1.pdf,,28,ISO-8859-1,1,0,GiuseppeW11,0,3
1673532490923,39,HTTP Request1_medium,200,OK,TG1 1-5,text,true,,1048874,134,34,34,http://192.168.56.4/medium/test_1.pdf,,7,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532491283,15,HTTP Request1_small,200,OK,TG1 1-35,text,true,,102714,133,35,35,http://192.168.56.4/small/test_1.txt,,7,ISO-8859-1,1,0,GiuseppeW11,0,2
1673532491383,46,HTTP Request1_medium,200,OK,TG1 1-16,text,true,,1048874,134,35,35,http://192.168.56.4/medium/test_1.pdf,,5,ISO-8859-1,1,0,GiuseppeW11,0,2
1673532491783,7,HTTP Request1_small,200,OK,TG1 1-36,text,true,,102714,133,36,36,http://192.168.56.4/small/test_1.txt,,2,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532491785,9,HTTP Request1_small,200,OK,TG1 1-24,text,true,,102714,133,36,36,http://192.168.56.4/small/test_1.txt,,3,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532492003,242,HTTP Request1_large,200,OK,TG1 1-11,bin,true,,10486054,133,36,36,http://192.168.56.4/large/test_1.jpg,,3,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532492282,12,HTTP Request1_small,200,OK,TG1 1-25,text,true,,102714,133,37,37,http://192.168.56.4/small/test_1.txt,,3,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532492283,14,HTTP Request1_small,200,OK,TG1 1-37,text,true,,102714,133,37,37,http://192.168.56.4/small/test_1.txt,,5,ISO-8859-1,1,0,GiuseppeW11,0,2
1673532492364,34,HTTP Request1_medium,200,OK,TG1 1-17,text,true,,1048874,134,37,37,http://192.168.56.4/medium/test_1.pdf,,4,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532492663,8,HTTP Request1_small,200,OK,TG1 1-8,text,true,,102714,133,37,37,http://192.168.56.4/small/test_1.txt,,3,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532492783,15,HTTP Request1_medium,200,OK,TG1 1-38,text,true,,1048874,134,38,38,http://192.168.56.4/medium/test_1.pdf,,6,ISO-8859-1,1,0,GiuseppeW11,0,3
1673532493023,165,HTTP Request1_large,200,OK,TG1 1-26,bin,true,,10486054,133,38,38,http://192.168.56.4/large/test_1.jpg,,5,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532493283,44,HTTP Request1_medium,200,OK,TG1 1-39,text,true,,1048874,134,39,39,http://192.168.56.4/medium/test_1.pdf,,3,ISO-8859-1,1,0,GiuseppeW11,0,2
1673532493823,59,HTTP Request1_medium,200,OK,TG1 1-18,text,true,,1048874,134,40,40,http://192.168.56.4/medium/test_1.pdf,,8,ISO-8859-1,1,0,GiuseppeW11,0,3
1673532494003,39,HTTP Request1_small,200,OK,TG1 1-27,text,true,,102714,133,40,40,http://192.168.56.4/small/test_1.txt,,9,ISO-8859-1,1,0,GiuseppeW11,0,4
1673532493783,283,HTTP Request1_large,200,OK,TG1 1-40,bin,true,,10486054,133,40,40,http://192.168.56.4/large/test_1.jpg,,5,ISO-8859-1,1,0,GiuseppeW11,0,1
1673532493703,596,HTTP Request1_large,200,OK,TG1 1-12,bin,true,,10486054,133,41,41,http://192.168.56.4/large/test_1.jpg,,5,ISO-8859-1,1,0,GiuseppeW11,0,2
