timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Filename;Latency;Encoding;SampleCount;ErrorCount;Hostname;IdleTime;Connect
1,67363E+12;74;HTTP Request2_medium;200;OK;Thread Group 2-1;text;true;;1048874;134;2;2;http://192.168.56.4/medium/test_2.pdf;;26;ISO-8859-1;1;0;GiuseppeW11;0;6
1,67363E+12;37;HTTP Request2_medium;200;OK;Thread Group 2-2;text;true;;1048874;134;2;2;http://192.168.56.4/medium/test_2.pdf;;19;ISO-8859-1;1;0;GiuseppeW11;0;5
1,67363E+12;35;HTTP Request1_medium;200;OK;Thread Group 2-3;text;true;;1048874;134;3;3;http://192.168.56.4/medium/test_1.pdf;;4;ISO-8859-1;1;0;GiuseppeW11;0;1
1,67363E+12;34;HTTP Request4_medium;200;OK;Thread Group 2-4;text;true;;1048874;134;4;4;http://192.168.56.4/medium/test_4.pdf;;4;ISO-8859-1;1;0;GiuseppeW11;0;1
1,67363E+12;34;HTTP Request1_medium;200;OK;Thread Group 2-1;text;true;;1048873;134;5;5;http://192.168.56.4/medium/test_1.pdf;;6;ISO-8859-1;1;0;GiuseppeW11;0;0
1,67363E+12;30;HTTP Request1_medium;200;OK;Thread Group 2-2;text;true;;1048873;134;6;6;http://192.168.56.4/medium/test_1.pdf;;9;ISO-8859-1;1;0;GiuseppeW11;0;0
1,67363E+12;64;HTTP Request3_medium;200;OK;Thread Group 2-6;text;true;;1048874;134;7;7;http://192.168.56.4/medium/test_3.pdf;;15;ISO-8859-1;1;0;GiuseppeW11;0;2
1,67363E+12;121;HTTP Request1_medium;200;OK;Thread Group 2-5;text;true;;1048874;134;7;7;http://192.168.56.4/medium/test_1.pdf;;8;ISO-8859-1;1;0;GiuseppeW11;0;2
1,67363E+12;42;HTTP Request2_medium;200;OK;Thread Group 2-7;text;true;;1048874;134;8;8;http://192.168.56.4/medium/test_2.pdf;;18;ISO-8859-1;1;0;GiuseppeW11;0;12
1,67363E+12;10;HTTP Request1_medium;200;OK;Thread Group 2-8;text;true;;1048874;134;8;8;http://192.168.56.4/medium/test_1.pdf;;3;ISO-8859-1;1;0;GiuseppeW11;0;2
